"voyage_id","date_vessels_voyage_began","date_vessel_arrived_with_captives","year_of_arrival_at_port_of_disembarkation","total_embarked_18","total_disembarked","derived_duration","slaves_died_during_middle_passage","mortality_rate","if_res","days_since_bg","days_since_end"
90471,1753-06-02,1754-05-29,1754,262,214,31190400,48,0.183206106870229,0,779.5,783.11
33202,1753-06-04,1754-05-13,1754,219,204,29635200,15,0.0684931506849315,0,779.52,782.95
90369,1753-06-05,1754-05-21,1754,96,82,30240000,14,0.145833333333333,0,779.53,783.03
90473,1753-06-05,1754-05-09,1754,303,243,29203200,60,0.198019801980198,0,779.53,782.91
17338,1753-06-07,1754-02-27,1754,225,193,22896000,32,0.142222222222222,0,779.55,782.2
30659,1753-06-07,1754-05-16,1754,350,333,29635200,17,0.0485714285714286,0,779.55,782.98
90396,1753-06-08,1754-04-30,1754,137,117,28166400,20,0.145985401459854,0,779.56,782.82
30660,1753-06-16,1754-02-10,1754,242,221,20649600,21,0.0867768595041322,0,779.64,782.03
17356,1753-06-17,1754-05-06,1754,342,279,27907200,63,0.184210526315789,0,779.65,782.88
90468,1753-06-18,1754-07-08,1754,284,243,33264000,41,0.144366197183099,0,779.66,783.51
90334,1753-06-20,1754-05-23,1754,203,180,29116800,23,0.113300492610837,0,779.68,783.05
36166,1753-06-22,1754-04-19,1754,139,115,26006400,24,0.172661870503597,0,779.7,782.71
49606,1753-06-25,1754-06-08,1754,756,617,30067200,139,0.183862433862434,0,779.73,783.21
49601,1753-06-28,1754-05-02,1754,507,456,26611200,51,0.100591715976331,0,779.76,782.84
47477,1753-06-30,1754-09-28,1754,698,628,39312000,70,0.100286532951289,0,779.78,784.33
90477,1753-07-04,1754-07-30,1754,243,198,33782400,45,0.185185185185185,0,779.82,783.73
17346,1753-07-17,1754-06-11,1754,289,247,28425600,42,0.145328719723183,0,779.95,783.24
30662,1753-07-18,1754-06-22,1754,120,121,29289600,-1,-0.00833333333333333,0,779.96,783.35
77633,1753-07-19,1754-08-22,1754,187,160,34473600,27,0.144385026737968,0,779.97,783.96
77635,1753-07-19,1754-04-02,1754,324,287,22204800,37,0.114197530864198,0,779.97,782.54
90366,1753-07-21,1754-03-06,1754,324,264,19699200,60,0.185185185185185,0,779.99,782.27
90481,1753-07-23,1754-01-01,1754,230,197,13996800,33,0.143478260869565,0,780.01,781.63
27061,1753-07-24,1753-11-30,1754,91,81,11145600,10,0.10989010989011,0,780.02,781.31
90478,1753-07-26,1754-04-18,1754,156,145,22982400,11,0.0705128205128205,0,780.04,782.7
50756,1753-08-06,1755-04-26,1755,497,447,54259200,50,0.100603621730382,0,780.15,786.43
24918,1753-08-06,1754-11-15,1754,370,317,40262400,53,0.143243243243243,0,780.15,784.81
90295,1753-08-06,1754-02-19,1754,182,156,17020800,26,0.142857142857143,0,780.15,782.12
90487,1753-08-07,1754-04-17,1754,306,250,21859200,56,0.183006535947712,0,780.16,782.69
10957,1753-08-11,1754-06-02,1754,231,224,25488000,7,0.0303030303030303,0,780.2,783.15
17345,1753-08-12,1754-05-31,1754,198,150,25228800,48,0.242424242424242,1,780.21,783.13
17353,1753-08-12,1754-04-20,1754,276,209,21686400,67,0.242753623188406,0,780.21,782.72
90489,1753-08-13,1755-04-17,1755,164,140,52876800,24,0.146341463414634,0,780.22,786.34
90491,1753-08-14,1754-01-01,1754,88,69,12096000,19,0.215909090909091,1,780.23,781.63
10547,1753-08-15,1754-09-12,1754,279,249,33955200,30,0.10752688172043,0,780.24,784.17
10836,1753-08-15,1754-08-22,1754,414,370,32140800,44,0.106280193236715,0,780.24,783.96
27010,1753-08-17,1755-05-17,1755,153,131,55123200,22,0.143790849673203,0,780.26,786.64
90279,1753-08-18,1754-05-16,1754,206,168,23414400,38,0.184466019417476,0,780.27,782.98
30664,1753-08-22,1754-06-24,1754,233,191,26438400,42,0.180257510729614,0,780.31,783.37
33203,1753-08-23,1755-02-27,1755,386,351,47779200,35,0.0906735751295337,0,780.32,785.85
30665,1753-08-23,1754-07-17,1754,450,436,28339200,14,0.0311111111111111,0,780.32,783.6
17337,1753-08-25,1754-11-23,1754,320,315,39312000,5,0.015625,0,780.34,784.89
17352,1753-09-01,1754-05-21,1754,240,200,22636800,40,0.166666666666667,0,780.41,783.03
90496,1753-09-05,1754-12-21,1754,229,196,40780800,33,0.14410480349345,0,780.45,785.17
90493,1753-09-06,1754-09-30,1754,237,203,33609600,34,0.143459915611814,0,780.46,784.35
24930,1753-09-08,1754-08-16,1754,152,130,29548800,22,0.144736842105263,0,780.48,783.9
90146,1753-09-08,1754-10-03,1754,267,218,33696000,49,0.183520599250936,0,780.48,784.38
30667,1753-09-10,1753-12-05,1753,331,330,7430400,1,0.00302114803625378,0,780.5,781.36
30668,1753-09-11,1755-02-22,1755,442,378,45705600,64,0.144796380090498,0,780.51,785.8
25021,1753-09-12,1754-05-08,1754,35,26,20563200,9,0.257142857142857,1,780.52,782.9
10858,1753-09-13,1754-09-08,1754,224,205,31104000,19,0.0848214285714286,0,780.53,784.13
10609,1753-09-14,1754-09-04,1754,289,250,30672000,39,0.134948096885813,0,780.54,784.09
10576,1753-09-15,1754-09-01,1754,246,220,30326400,26,0.105691056910569,0,780.55,784.06
24989,1753-09-17,1755-05-10,1755,73,65,51840000,8,0.10958904109589,0,780.57,786.57
30669,1753-09-17,1754-10-28,1754,377,316,35078400,61,0.161803713527851,0,780.57,784.63
36938,1753-09-17,1755-01-09,1755,156,133,41385600,23,0.147435897435897,0,780.57,785.36
24923,1753-09-19,1754-12-24,1754,215,184,39830400,31,0.144186046511628,0,780.59,785.2
77637,1753-09-20,1754-05-03,1754,230,197,19440000,33,0.143478260869565,0,780.6,782.85
17342,1753-09-21,1754-12-13,1754,282,230,38707200,52,0.184397163120567,0,780.61,785.09
30670,1753-09-25,1754-09-25,1754,388,345,31536000,43,0.110824742268041,0,780.65,784.3
11018,1753-10-06,1754-12-04,1754,336,300,36633600,36,0.107142857142857,0,780.76,785
17334,1753-10-07,1754-06-28,1754,295,241,22809600,54,0.183050847457627,0,780.77,783.41
90483,1753-10-09,1755-01-21,1755,429,350,40521600,79,0.184149184149184,0,780.79,785.48
90488,1753-10-11,1754-08-12,1754,423,345,26352000,78,0.184397163120567,0,780.81,783.86
90501,1753-10-13,1754-08-28,1754,100,89,27561600,11,0.11,0,780.83,784.02
17349,1753-10-19,1754-10-19,1754,250,208,31536000,42,0.168,0,780.89,784.54
17332,1753-10-23,1754-12-05,1754,250,227,35251200,23,0.092,0,780.93,785.01
90503,1753-10-25,1755-01-03,1755,199,170,37584000,29,0.14572864321608,0,780.95,785.3
90419,1753-10-27,1754-05-21,1754,87,87,17798400,0,0,0,780.97,783.03
90506,1753-10-27,1754-12-14,1754,238,204,35683200,34,0.142857142857143,1,780.97,785.1
90430,1753-10-29,1754-05-27,1754,10,9,18144000,1,0.1,0,780.99,783.09
33354,1753-11-03,1754-09-25,1754,403,381,28166400,22,0.054590570719603,0,781.04,784.3
77640,1753-11-05,1754-01-01,1754,352,287,4924800,65,0.184659090909091,0,781.06,781.63
90507,1753-11-06,1754-12-20,1754,215,184,35337600,31,0.144186046511628,0,781.07,785.16
33204,1753-11-07,1754-11-25,1754,58,54,33091200,4,0.0689655172413793,0,781.08,784.91
30671,1753-11-07,1754-09-25,1754,450,383,27820800,67,0.148888888888889,0,781.08,784.3
30672,1753-11-07,1754-12-23,1754,287,245,35510400,42,0.146341463414634,0,781.08,785.19
24026,1753-11-13,1754-08-29,1754,125,114,24969600,11,0.088,0,781.14,784.03
90408,1753-11-13,1754-12-28,1754,334,286,35424000,48,0.143712574850299,0,781.14,785.24
10521,1753-11-15,1755-02-10,1755,289,250,39052800,39,0.134948096885813,0,781.16,785.68
90504,1753-11-21,1754-10-10,1754,210,180,27907200,30,0.142857142857143,0,781.22,784.45
30674,1753-11-22,1755-02-24,1755,226,204,39657600,22,0.0973451327433628,0,781.23,785.82
30675,1753-11-22,1754-12-31,1754,300,300,34905600,0,0,0,781.23,785.27
30676,1753-11-22,1754-12-25,1754,441,367,34387200,74,0.167800453514739,0,781.23,785.21
90244,1753-11-22,1754-09-02,1754,254,225,24537600,29,0.114173228346457,0,781.23,784.07
17354,1753-11-29,1754-08-02,1754,250,208,21254400,42,0.168,0,781.3,783.76
30677,1753-12-02,1754-03-21,1754,406,360,9417600,46,0.113300492610837,0,781.33,782.42
17329,1753-12-03,1754-09-17,1754,280,240,24883200,40,0.142857142857143,0,781.34,784.22
17344,1753-12-04,1754-12-30,1754,387,316,33782400,71,0.183462532299742,0,781.35,785.26
17341,1753-12-06,1754-11-18,1754,154,133,29980800,21,0.136363636363636,0,781.37,784.84
32510,1753-12-07,1754-12-30,1754,258,215,33523200,43,0.166666666666667,0,781.38,785.26
90050,1753-12-07,1754-11-28,1754,105,93,30758400,12,0.114285714285714,0,781.38,784.94
11162,1753-12-15,1754-07-21,1754,328,314,18835200,14,0.0426829268292683,0,781.46,783.64
90510,1753-12-22,1754-06-05,1754,211,181,14256000,30,0.14218009478673,0,781.53,783.18
25023,1753-12-31,1754-05-24,1754,36,23,12441600,13,0.361111111111111,0,781.62,783.06
10648,1754-01-01,1755-07-30,1755,351,304,49680000,47,0.133903133903134,0,781.63,787.38
10988,1754-01-01,1755-09-13,1755,290,204,53568000,86,0.296551724137931,0,781.63,787.83
10999,1754-01-01,1755-05-04,1755,322,300,42163200,22,0.0683229813664596,0,781.63,786.51
11107,1754-01-01,1755-06-29,1755,347,300,47001600,47,0.135446685878963,0,781.63,787.07
24917,1754-01-01,1754-08-14,1754,164,140,19440000,24,0.146341463414634,0,781.63,783.88
24993,1754-01-01,1755-07-14,1755,124,110,48297600,14,0.112903225806452,0,781.63,787.22
25028,1754-01-01,1755-07-01,1755,100,89,47174400,11,0.11,0,781.63,787.09
78801,1754-01-01,1755-07-01,1755,180,154,47174400,26,0.144444444444444,0,781.63,787.09
90479,1754-01-01,1755-01-01,1755,352,287,31536000,65,0.184659090909091,0,781.63,785.28
76344,1754-01-01,1754-10-03,1754,64,50,23760000,14,0.21875,1,781.63,784.38
77249,1754-01-01,1755-07-01,1755,169,150,47174400,19,0.112426035502959,0,781.63,787.09
77250,1754-01-01,1755-01-01,1755,200,177,31536000,23,0.115,0,781.63,785.28
90344,1754-01-11,1755-04-15,1755,321,275,39657600,46,0.143302180685358,0,781.73,786.32
49858,1754-01-21,1754-12-13,1754,9,8,28166400,1,0.111111111111111,0,781.83,785.09
25369,1754-01-21,1754-09-13,1754,10,9,20304000,1,0.1,0,781.83,784.18
90514,1754-01-21,1754-07-18,1754,205,170,15379200,35,0.170731707317073,0,781.83,783.61
17374,1754-01-22,1754-05-21,1754,208,200,10281600,8,0.0384615384615385,0,781.84,783.03
31517,1754-01-24,1755-01-04,1755,226,204,29808000,22,0.0973451327433628,0,781.86,785.31
30678,1754-01-24,1755-03-13,1755,146,129,35683200,17,0.116438356164384,0,781.86,785.99
77644,1754-01-26,1755-09-01,1755,30,26,50371200,4,0.133333333333333,0,781.88,787.71
17381,1754-01-29,1754-09-17,1754,173,148,19958400,25,0.144508670520231,0,781.91,784.22
17361,1754-01-30,1754-12-30,1754,273,236,28857600,37,0.135531135531136,0,781.92,785.26
24015,1754-02-01,1754-06-01,1754,156,138,10368000,18,0.115384615384615,0,781.94,783.14
17367,1754-02-04,1754-10-28,1754,276,209,22982400,67,0.242753623188406,0,781.97,784.63
36173,1754-02-04,1755-01-03,1755,145,119,28771200,26,0.179310344827586,0,781.97,785.3
90290,1754-02-05,1754-11-28,1754,245,210,25574400,35,0.142857142857143,0,781.98,784.94
90517,1754-02-05,1754-11-02,1754,319,260,23328000,59,0.184952978056426,0,781.98,784.68
17377,1754-02-06,1755-01-25,1755,327,267,30499200,60,0.18348623853211,0,781.99,785.52
50757,1754-02-06,1755-12-05,1755,581,522,57628800,59,0.101549053356282,0,781.99,788.66
90525,1754-02-09,1754-07-04,1754,160,151,12528000,9,0.05625,0,782.02,783.47
32224,1754-02-22,1755-03-01,1755,318,271,32140800,47,0.147798742138365,0,782.15,785.87
50758,1754-02-26,1755-07-19,1755,581,486,43891200,95,0.163511187607573,0,782.19,787.27
31518,1754-02-27,1755-06-12,1755,244,203,40608000,41,0.168032786885246,0,782.2,786.9
17360,1754-03-01,1754-12-06,1754,260,212,24192000,48,0.184615384615385,0,782.22,785.02
17368,1754-03-01,1755-03-27,1755,276,209,33782400,67,0.242753623188406,0,782.22,786.13
30679,1754-03-01,1755-04-07,1755,158,144,34732800,14,0.0886075949367089,0,782.22,786.24
25370,1754-03-04,1754-09-16,1754,11,9,16934400,2,0.181818181818182,0,782.25,784.21
10733,1754-03-05,1755-01-02,1755,289,250,26179200,39,0.134948096885813,0,782.26,785.29
32511,1754-03-11,1755-01-19,1755,250,209,27129600,41,0.164,0,782.32,785.46
90107,1754-03-11,1754-11-25,1754,233,190,22377600,43,0.184549356223176,0,782.32,784.91
10707,1754-03-15,1755-03-20,1755,289,250,31968000,39,0.134948096885813,0,782.36,786.06
49603,1754-03-16,1755-08-29,1755,318,281,45878400,37,0.116352201257862,0,782.37,787.68
30680,1754-03-22,1755-01-01,1755,250,209,24624000,41,0.164,0,782.43,785.28
30681,1754-03-23,1754-12-20,1754,106,85,23500800,21,0.19811320754717,1,782.44,785.16
32512,1754-03-24,1755-03-19,1755,386,351,31104000,35,0.0906735751295337,0,782.45,786.05
30682,1754-03-24,1755-05-06,1755,266,242,35251200,24,0.0902255639097744,0,782.45,786.53
90286,1754-03-27,1755-05-14,1755,282,241,35683200,41,0.145390070921986,0,782.48,786.61
33014,1754-03-29,1755-05-14,1755,333,303,35510400,30,0.0900900900900901,0,782.5,786.61
90441,1754-03-29,1755-05-29,1755,257,220,36806400,37,0.143968871595331,0,782.5,786.76
90529,1754-03-30,1755-05-06,1755,215,184,34732800,31,0.144186046511628,0,782.51,786.53
17373,1754-04-01,1755-04-14,1755,53,41,32659200,12,0.226415094339623,0,782.53,786.31
90445,1754-04-04,1754-12-30,1754,124,110,23328000,14,0.112903225806452,0,782.56,785.26
24016,1754-04-05,1754-11-04,1754,98,77,18403200,21,0.214285714285714,1,782.57,784.7
90604,1754-04-05,1755-02-03,1755,264,200,26265600,64,0.242424242424242,0,782.57,785.61
50759,1754-04-06,1755-10-11,1755,540,528,47779200,12,0.0222222222222222,0,782.58,788.11
90407,1754-04-06,1754-12-30,1754,261,213,23155200,48,0.183908045977011,0,782.58,785.26
90433,1754-04-11,1755-01-01,1755,352,287,22896000,65,0.184659090909091,0,782.63,785.28
30683,1754-04-23,1755-03-07,1755,306,279,27475200,27,0.0882352941176471,0,782.75,785.93
90530,1754-04-27,1755-03-10,1755,199,170,27388800,29,0.14572864321608,0,782.79,785.96
32513,1754-04-28,1754-11-24,1754,226,204,18144000,22,0.0973451327433628,0,782.8,784.9
30684,1754-05-01,1754-10-08,1754,169,150,13824000,19,0.112426035502959,0,782.83,784.43
30685,1754-05-02,1755-01-01,1755,492,419,21081600,73,0.148373983739837,0,782.84,785.28
17378,1754-05-08,1755-04-14,1755,330,269,29462400,61,0.184848484848485,0,782.9,786.31
24017,1754-05-10,1755-01-17,1755,75,66,21772800,9,0.12,0,782.92,785.44
30686,1754-05-10,1755-04-30,1755,300,256,30672000,44,0.146666666666667,0,782.92,786.47
17372,1754-05-11,1754-12-30,1754,270,231,20131200,39,0.144444444444444,0,782.93,785.26
30687,1754-05-11,1755-04-13,1755,250,209,29116800,41,0.164,0,782.93,786.3
10729,1754-05-15,1756-03-15,1756,313,271,57888000,42,0.134185303514377,0,782.97,789.67
30688,1754-05-15,1755-02-19,1755,352,300,24192000,52,0.147727272727273,0,782.97,785.77
17382,1754-05-16,1755-02-01,1755,312,267,22550400,45,0.144230769230769,0,782.98,785.59
90217,1754-05-16,1755-07-08,1755,210,180,36115200,30,0.142857142857143,0,782.98,787.16
90498,1754-05-18,1755-08-30,1755,123,105,40521600,18,0.146341463414634,0,783,787.69
90331,1754-05-20,1755-03-24,1755,238,204,26611200,34,0.142857142857143,0,783.02,786.1
90534,1754-05-21,1755-07-01,1755,171,151,35078400,20,0.116959064327485,0,783.03,787.09
90539,1754-05-21,1755-01-01,1755,102,92,19440000,10,0.0980392156862745,0,783.03,785.28
90167,1754-05-24,1755-04-07,1755,321,275,27475200,46,0.143302180685358,0,783.06,786.24
90536,1754-05-25,1755-04-29,1755,226,200,29289600,26,0.115044247787611,0,783.07,786.46
30689,1754-05-27,1755-09-13,1755,291,146,40953600,145,0.498281786941581,0,783.09,787.83
90261,1754-05-31,1755-02-03,1755,337,256,21427200,81,0.240356083086053,0,783.13,785.61
90375,1754-06-01,1755-08-29,1755,210,180,39225600,30,0.142857142857143,0,783.14,787.68
30690,1754-06-13,1755-05-26,1755,466,453,29980800,13,0.0278969957081545,0,783.26,786.73
30691,1754-06-13,1755-05-22,1755,240,218,29635200,22,0.0916666666666667,0,783.26,786.69
30692,1754-06-13,1755-04-13,1755,295,251,26265600,44,0.149152542372881,0,783.26,786.3
17375,1754-06-14,1755-06-10,1755,276,251,31190400,25,0.0905797101449275,0,783.27,786.88
90543,1754-06-14,1755-01-14,1755,331,270,18489600,61,0.18429003021148,0,783.27,785.41
36183,1754-06-19,1755-01-22,1755,57,58,18748800,-1,-0.0175438596491228,0,783.32,785.49
33090,1754-06-20,1755-10-30,1755,189,163,42940800,26,0.137566137566138,0,783.33,788.3
90415,1754-06-25,1755-05-14,1755,270,231,27907200,39,0.144444444444444,0,783.38,786.61
33341,1754-06-27,1755-01-01,1755,255,230,16243200,25,0.0980392156862745,0,783.4,785.28
24919,1754-06-28,1755-06-10,1755,234,200,29980800,34,0.145299145299145,0,783.41,786.88
24996,1754-07-04,1755-03-14,1755,174,149,21859200,25,0.14367816091954,0,783.47,786
24922,1754-07-05,1755-08-30,1755,154,132,36374400,22,0.142857142857143,0,783.48,787.69
36175,1754-07-05,1755-01-26,1755,72,61,17712000,11,0.152777777777778,0,783.48,785.53
36174,1754-07-08,1755-04-29,1755,92,76,25488000,16,0.173913043478261,0,783.51,786.46
77279,1754-07-09,1755-07-16,1755,230,143,32140800,87,0.378260869565217,0,783.52,787.24
90349,1754-07-11,1755-05-28,1755,222,190,27734400,32,0.144144144144144,0,783.54,786.75
90548,1754-07-11,1755-06-11,1755,478,390,28944000,88,0.184100418410042,0,783.54,786.89
10930,1754-07-15,1755-01-01,1755,303,279,14688000,24,0.0792079207920792,0,783.58,785.28
11171,1754-07-15,1755-08-17,1755,337,314,34387200,23,0.0682492581602374,0,783.58,787.56
90367,1754-07-15,1755-04-23,1755,387,316,24364800,71,0.183462532299742,0,783.58,786.4
36176,1754-07-19,1755-03-14,1755,120,115,20563200,5,0.0416666666666667,0,783.62,786
17363,1754-07-20,1755-04-29,1755,390,270,24451200,120,0.307692307692308,0,783.63,786.46
90885,1754-07-24,1755-07-16,1755,192,157,30844800,35,0.182291666666667,0,783.67,787.24
17358,1754-07-29,1755-01-22,1755,257,220,15292800,37,0.143968871595331,0,783.72,785.49
30693,1754-07-29,1755-10-08,1755,183,152,37670400,31,0.169398907103825,0,783.72,788.08
30694,1754-07-29,1755-08-11,1755,466,392,32659200,74,0.158798283261803,0,783.72,787.5
77653,1754-07-29,1755-02-20,1755,54,48,17798400,6,0.111111111111111,0,783.72,785.78
27016,1754-07-30,1755-08-01,1755,250,208,31708800,42,0.168,0,783.73,787.4
30695,1754-08-01,1755-01-01,1755,250,209,13219200,41,0.164,0,783.75,785.28
32228,1754-08-02,1755-08-01,1755,250,208,31449600,42,0.168,0,783.76,787.4
90438,1754-08-03,1755-04-07,1755,234,200,21340800,34,0.145299145299145,0,783.77,786.24
90426,1754-08-08,1755-05-02,1755,101,90,23068800,11,0.108910891089109,0,783.82,786.49
90140,1754-08-09,1755-05-28,1755,196,160,25228800,36,0.183673469387755,0,783.83,786.75
30696,1754-08-11,1755-06-26,1755,215,191,27561600,24,0.111627906976744,0,783.85,787.04
30697,1754-08-11,1754-12-01,1754,500,450,9676800,50,0.1,0,783.85,784.97
17365,1754-08-13,1755-05-08,1755,324,280,23155200,44,0.135802469135802,0,783.87,786.55
90550,1754-08-22,1755-10-21,1755,370,302,36720000,68,0.183783783783784,0,783.96,788.21
90553,1754-08-23,1755-03-24,1755,115,90,18403200,25,0.217391304347826,0,783.97,786.1
17369,1754-08-26,1755-11-13,1755,385,314,38361600,71,0.184415584415584,0,784,788.44
24018,1754-08-27,1755-09-25,1755,304,260,34041600,44,0.144736842105263,0,784.01,787.95
32226,1754-08-28,1755-07-31,1755,250,208,29116800,42,0.168,0,784.02,787.39
90134,1754-08-29,1755-12-19,1755,222,190,41212800,32,0.144144144144144,0,784.03,788.8
90459,1754-08-29,1755-11-24,1755,373,304,39052800,69,0.184986595174263,0,784.03,788.55
90311,1754-08-29,1755-05-01,1755,180,188,21168000,-8,-0.0444444444444444,0,784.03,786.48
90557,1754-08-30,1755-01-01,1755,83,65,10713600,18,0.216867469879518,0,784.04,785.28
77655,1754-08-31,1755-07-17,1755,278,227,27648000,51,0.183453237410072,0,784.05,787.25
17366,1754-09-01,1755-05-13,1755,135,130,21945600,5,0.037037037037037,0,784.06,786.6
30703,1754-09-01,1756-03-06,1756,169,150,47692800,19,0.112426035502959,0,784.06,789.58
90465,1754-09-04,1756-01-02,1756,273,234,41904000,39,0.142857142857143,0,784.09,788.94
50760,1754-09-12,1756-06-24,1756,442,441,56246400,1,0.00226244343891403,0,784.17,790.68
30699,1754-09-13,1755-10-04,1755,4,4,33350400,0,0,0,784.18,788.04
30700,1754-09-13,1755-07-23,1755,407,392,27043200,15,0.0368550368550369,0,784.18,787.31
90555,1754-09-14,1755-08-15,1755,113,97,28944000,16,0.141592920353982,0,784.19,787.54
17359,1754-09-16,1755-06-21,1755,256,219,24019200,37,0.14453125,0,784.21,786.99
30701,1754-09-16,1755-06-29,1755,609,519,24710400,90,0.147783251231527,0,784.21,787.07
17357,1754-09-20,1755-06-09,1755,343,280,22636800,63,0.183673469387755,0,784.25,786.87
10937,1754-09-21,1755-07-11,1755,252,244,25315200,8,0.0317460317460317,1,784.26,787.19
17371,1754-09-21,1755-05-21,1755,224,170,20908800,54,0.241071428571429,0,784.26,786.68
90560,1754-09-21,1755-10-10,1755,269,165,33177600,104,0.386617100371747,0,784.26,788.1
32227,1754-09-23,1755-12-01,1755,562,511,37497600,51,0.0907473309608541,0,784.28,788.62
17376,1754-09-24,1755-07-21,1755,306,262,25920000,44,0.143790849673203,0,784.29,787.29
32230,1754-09-24,1755-05-01,1755,290,247,18921600,43,0.148275862068966,0,784.29,786.48
33205,1754-09-25,1755-09-21,1755,386,351,31190400,35,0.0906735751295337,0,784.3,787.91
